,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,Value,X1,X2,1_B1_M,1_B1_V,1_B2_M,1_B2_V,1_B3_M,1_B3_V,1_B4_M,1_B4_V,1_B5_M,1_B5_V,1_B6_M,1_B6_V,1_B7_M,1_B7_V,1_B8_M,1_B8_V,1_B9_M,1_B9_V,1_B10_M,1_B10_V,2_B1_M,2_B1_V,2_B2_M,2_B2_V,2_B3_M,2_B3_V,2_B4_M,2_B4_V,2_B5_M,2_B5_V,2_B6_M,2_B6_V,2_B7_M,2_B7_V,2_B8_M,2_B8_V,2_B9_M,2_B9_V,2_B10_M,2_B10_V,3_B1_M,3_B1_V,3_B2_M,3_B2_V,3_B3_M,3_B3_V,3_B4_M,3_B4_V,3_B5_M,3_B5_V,3_B6_M,3_B6_V,3_B7_M,3_B7_V,3_B8_M,3_B8_V,3_B9_M,3_B9_V,3_B10_M,3_B10_V,4_B1_M,4_B1_V,4_B2_M,4_B2_V,4_B3_M,4_B3_V,4_B4_M,4_B4_V,4_B5_M,4_B5_V,4_B6_M,4_B6_V,4_B7_M,4_B7_V,4_B8_M,4_B8_V,4_B9_M,4_B9_V,4_B10_M,4_B10_V,5_B1_M,5_B1_V,5_B2_M,5_B2_V,5_B3_M,5_B3_V,5_B4_M,5_B4_V,5_B5_M,5_B5_V,5_B6_M,5_B6_V,5_B7_M,5_B7_V,5_B8_M,5_B8_V,5_B9_M,5_B9_V,5_B10_M,5_B10_V,6_B1_M,6_B1_V,6_B2_M,6_B2_V,6_B3_M,6_B3_V,6_B4_M,6_B4_V,6_B5_M,6_B5_V,6_B6_M,6_B6_V,6_B7_M,6_B7_V,6_B8_M,6_B8_V,6_B9_M,6_B9_V,6_B10_M,6_B10_V,7_B1_M,7_B1_V,7_B2_M,7_B2_V,7_B3_M,7_B3_V,7_B4_M,7_B4_V,7_B5_M,7_B5_V,7_B6_M,7_B6_V,7_B7_M,7_B7_V,7_B8_M,7_B8_V,7_B9_M,7_B9_V,7_B10_M,7_B10_V,8_B1_M,8_B1_V,8_B2_M,8_B2_V,8_B3_M,8_B3_V,8_B4_M,8_B4_V,8_B5_M,8_B5_V,8_B6_M,8_B6_V,8_B7_M,8_B7_V,8_B8_M,8_B8_V,8_B9_M,8_B9_V,8_B10_M,8_B10_V,9_B1_M,9_B1_V,9_B2_M,9_B2_V,9_B3_M,9_B3_V,9_B4_M,9_B4_V,9_B5_M,9_B5_V,9_B6_M,9_B6_V,9_B7_M,9_B7_V,9_B8_M,9_B8_V,9_B9_M,9_B9_V,9_B10_M,9_B10_V,10_B1_M,10_B1_V,10_B2_M,10_B2_V,10_B3_M,10_B3_V,10_B4_M,10_B4_V,10_B5_M,10_B5_V,10_B6_M,10_B6_V,10_B7_M,10_B7_V,10_B8_M,10_B8_V,10_B9_M,10_B9_V,10_B10_M,10_B10_V,11_B1_M,11_B1_V,11_B2_M,11_B2_V,11_B3_M,11_B3_V,11_B4_M,11_B4_V,11_B5_M,11_B5_V,11_B6_M,11_B6_V,11_B7_M,11_B7_V,11_B8_M,11_B8_V,11_B9_M,11_B9_V,11_B10_M,11_B10_V,12_B1_M,12_B1_V,12_B2_M,12_B2_V,12_B3_M,12_B3_V,12_B4_M,12_B4_V,12_B5_M,12_B5_V,12_B6_M,12_B6_V,12_B7_M,12_B7_V,12_B8_M,12_B8_V,12_B9_M,12_B9_V,12_B10_M,12_B10_V,1_B1_Mn,1_B1_Vn,1_B2_Mn,1_B2_Vn,1_B3_Mn,1_B3_Vn,1_B4_Mn,1_B4_Vn,1_B5_Mn,1_B5_Vn,1_B6_Mn,1_B6_Vn,1_B7_Mn,1_B7_Vn,1_B8_Mn,1_B8_Vn,1_B9_Mn,1_B9_Vn,1_B10_Mn,1_B10_Vn,2_B1_Mn,2_B1_Vn,2_B2_Mn,2_B2_Vn,2_B3_Mn,2_B3_Vn,2_B4_Mn,2_B4_Vn,2_B5_Mn,2_B5_Vn,2_B6_Mn,2_B6_Vn,2_B7_Mn,2_B7_Vn,2_B8_Mn,2_B8_Vn,2_B9_Mn,2_B9_Vn,2_B10_Mn,2_B10_Vn,3_B1_Mn,3_B1_Vn,3_B2_Mn,3_B2_Vn,3_B3_Mn,3_B3_Vn,3_B4_Mn,3_B4_Vn,3_B5_Mn,3_B5_Vn,3_B6_Mn,3_B6_Vn,3_B7_Mn,3_B7_Vn,3_B8_Mn,3_B8_Vn,3_B9_Mn,3_B9_Vn,3_B10_Mn,3_B10_Vn,4_B1_Mn,4_B1_Vn,4_B2_Mn,4_B2_Vn,4_B3_Mn,4_B3_Vn,4_B4_Mn,4_B4_Vn,4_B5_Mn,4_B5_Vn,4_B6_Mn,4_B6_Vn,4_B7_Mn,4_B7_Vn,4_B8_Mn,4_B8_Vn,4_B9_Mn,4_B9_Vn,4_B10_Mn,4_B10_Vn,5_B1_Mn,5_B1_Vn,5_B2_Mn,5_B2_Vn,5_B3_Mn,5_B3_Vn,5_B4_Mn,5_B4_Vn,5_B5_Mn,5_B5_Vn,5_B6_Mn,5_B6_Vn,5_B7_Mn,5_B7_Vn,5_B8_Mn,5_B8_Vn,5_B9_Mn,5_B9_Vn,5_B10_Mn,5_B10_Vn,6_B1_Mn,6_B1_Vn,6_B2_Mn,6_B2_Vn,6_B3_Mn,6_B3_Vn,6_B4_Mn,6_B4_Vn,6_B5_Mn,6_B5_Vn,6_B6_Mn,6_B6_Vn,6_B7_Mn,6_B7_Vn,6_B8_Mn,6_B8_Vn,6_B9_Mn,6_B9_Vn,6_B10_Mn,6_B10_Vn,7_B1_Mn,7_B1_Vn,7_B2_Mn,7_B2_Vn,7_B3_Mn,7_B3_Vn,7_B4_Mn,7_B4_Vn,7_B5_Mn,7_B5_Vn,7_B6_Mn,7_B6_Vn,7_B7_Mn,7_B7_Vn,7_B8_Mn,7_B8_Vn,7_B9_Mn,7_B9_Vn,7_B10_Mn,7_B10_Vn,8_B1_Mn,8_B1_Vn,8_B2_Mn,8_B2_Vn,8_B3_Mn,8_B3_Vn,8_B4_Mn,8_B4_Vn,8_B5_Mn,8_B5_Vn,8_B6_Mn,8_B6_Vn,8_B7_Mn,8_B7_Vn,8_B8_Mn,8_B8_Vn,8_B9_Mn,8_B9_Vn,8_B10_Mn,8_B10_Vn,9_B1_Mn,9_B1_Vn,9_B2_Mn,9_B2_Vn,9_B3_Mn,9_B3_Vn,9_B4_Mn,9_B4_Vn,9_B5_Mn,9_B5_Vn,9_B6_Mn,9_B6_Vn,9_B7_Mn,9_B7_Vn,9_B8_Mn,9_B8_Vn,9_B9_Mn,9_B9_Vn,9_B10_Mn,9_B10_Vn,10_B1_Mn,10_B1_Vn,10_B2_Mn,10_B2_Vn,10_B3_Mn,10_B3_Vn,10_B4_Mn,10_B4_Vn,10_B5_Mn,10_B5_Vn,10_B6_Mn,10_B6_Vn,10_B7_Mn,10_B7_Vn,10_B8_Mn,10_B8_Vn,10_B9_Mn,10_B9_Vn,10_B10_Mn,10_B10_Vn,11_B1_Mn,11_B1_Vn,11_B2_Mn,11_B2_Vn,11_B3_Mn,11_B3_Vn,11_B4_Mn,11_B4_Vn,11_B5_Mn,11_B5_Vn,11_B6_Mn,11_B6_Vn,11_B7_Mn,11_B7_Vn,11_B8_Mn,11_B8_Vn,11_B9_Mn,11_B9_Vn,11_B10_Mn,11_B10_Vn,12_B1_Mn,12_B1_Vn,12_B2_Mn,12_B2_Vn,12_B3_Mn,12_B3_Vn,12_B4_Mn,12_B4_Vn,12_B5_Mn,12_B5_Vn,12_B6_Mn,12_B6_Vn,12_B7_Mn,12_B7_Vn,12_B8_Mn,12_B8_Vn,12_B9_Mn,12_B9_Vn,12_B10_Mn,12_B10_Vn
779,Uttarakhand,dehradun,2009,kharif,Rice,11168,21268.0,1.904369628,23706.0,25112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,346,535,0,5,0,3,0,2,0,7,0,5,38,27,0,1,,,51,30,455,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,303,204,0,0,0,0,0,0,0,0,0,0,34,5,0,0,,,61,17,352,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,251,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,279,172,0,0,0,0,0,0,0,0,0,0,11,1,0,0,,,20,5,38,19,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,,12,2,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,258,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,343,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,0,341,310,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,3,0,74,73,225,,225,,225,,225,,225,,225,,225,,,,225,,225,,300,,300,,300,,300,,300,,300,,300,,,,300,,300,,450,,450,,450,,450,,450,,450,,450,,,,450,,450,,225,,225,,225,,225,,225,,225,,225,,,,225,,225,,300,,300,,300,,300,,300,,300,,300,,,,300,,300,,450,,450,,450,,450,,450,,450,,450,,,,450,,450,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,300,,300,,300,,300,,300,,300,,300,,,,300,,300,,375,,375,,375,,375,,375,,375,,375,,,,375,,375,,375,,375,,375,,375,,375,,375,,375,,,,375,,375,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,
780,Uttarakhand,dehradun,2010,kharif,Rice,11193,21827.0,1.950058072,21268.0,23706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,341,310,0,0,0,0,0,0,0,0,0,0,20,5,0,0,,,21,6,79,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,389,676,0,0,0,0,0,0,0,0,0,0,26,9,0,0,,,36,18,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,0,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,1,353,556,0,0,0,0,3,0,0,0,0,0,1,0,0,0,,,2,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,45,27,99,44,97,42,97,42,84,32,0,0,0,0,0,0,,,0,0,523,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,282,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,279,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,336,301,375,,375,,375,,375,,375,,375,,375,,,,375,,375,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,225,,225,,225,,225,,225,,225,,225,,,,225,,225,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,150,,150,,150,,150,,150,,150,,150,,,,150,,150,,225,,225,,225,,225,,225,,225,,225,,,,225,,225,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,225,,225,,225,,225,,225,,225,,225,,,,225,,225,,450,,450,,450,,450,,450,,450,,450,,,,450,,450,,450,,450,,450,,450,,450,,450,,450,,,,450,,450,,375,,375,,375,,375,,375,,375,,375,,,,375,,375,
781,Uttarakhand,haridwar,2004,kharif,Rice,19891,45130.0,2.268865316,38260.0,34127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Uttarakhand,haridwar,2005,kharif,Rice,17137,31462.0,1.835910603,45130.0,38260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Uttarakhand,haridwar,2006,kharif,Rice,12611,24586.0,1.949567838,31462.0,45130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Uttarakhand,haridwar,2007,kharif,Rice,10953,24659.0,2.251346663,24586.0,31462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Uttarakhand,haridwar,2008,kharif,Rice,17140,37098.0,2.164410735,24659.0,24586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Uttarakhand,haridwar,2009,kharif,Rice,19245,42373.0,2.201766693,37098.0,24659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Uttarakhand,haridwar,2010,kharif,Rice,18237,29285.0,1.605801393,42373.0,37098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Uttarakhand,nainital,2004,kharif,Rice,12032,29665.0,2.465508644,30665.0,28567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,93,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,19,1,0,0,7,0,10,1,17,3,0,0,0,0,0,0,,,0,0,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,68,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,129,,129,,129,,129,,129,,129,,129,,,,129,,129,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,129,,129,,129,,129,,129,,129,,129,,,,129,,129,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,
789,Uttarakhand,nainital,2005,kharif,Rice,12251,32381.0,2.643131173,29665.0,30665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,1,0,9,1,2,0,28,15,44,37,14,4,,,54,58,99,185,4,0,6,1,9,3,16,10,19,14,60,147,7,2,,,78,243,119,560,0,0,0,0,0,0,2,0,8,1,0,0,0,0,,,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2,0,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,54,,54,,54,,54,,54,,54,,54,,,,54,,54,,27,,27,,27,,27,,27,,27,,27,,,,27,,27,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,75,,75,,75,,75,,75,,75,,75,,,,75,,75,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,
790,Uttarakhand,nainital,2006,kharif,Rice,11584,29414.0,2.539191989,32381.0,29665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,19,20,16,20,16,25,25,27,31,32,42,17,12,,,35,50,128,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,52,26,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,27,,27,,27,,27,,27,,,,27,,27,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,
791,Uttarakhand,nainital,2007,kharif,Rice,12778,32173.0,2.517843168,29414.0,32381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,27,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,44,9,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,,,,,,,,,,,,,,,,,,,,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,
792,Uttarakhand,nainital,2008,kharif,Rice,13320,29248.0,2.195795796,32173.0,29414.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,2,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,82,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80,62,58,137,49,96,49,96,35,50,35,50,20,16,28,33,,,8,3,218,1891,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,0,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78,59,,,,,,,,,,,,,,,,,,,,,129,,129,,129,,129,,129,,129,,129,,,,129,,129,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,27,,27,,27,,27,,27,,27,,27,,,,27,,27,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,,102,,102,
